EditorID,Path,Field Name,Signature,Value
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Biomes>PPBD - Biome #0>Flora>Entries,Entries,Unknown,Entries
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Biomes>PPBD - Biome #0>Unknown,Unknown,Unknown,Unknown
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>FNAM - Surface Tree,FNAM - Surface Tree,FNAM,AgamonCSurfaceTree [SFTR:000FC9BE]
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>GNAM - Scan Worldspace Multiplier,GNAM - Scan Worldspace Multiplier,GNAM,0.420000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body,Body,BDST,Body
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>BDST - Marker,BDST - Marker,BDST,BDST - Marker
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ANAM - Name,ANAM - Name,ANAM,Agamon C
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>CNAM - Body type,CNAM - Body type,CNAM,Moon
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>DNAM - Space Cell,DNAM - Space Cell,DNAM,DNAM - Space Cell
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>DNAM - Space Cell>Cell EditorID,Cell EditorID,Unknown,Cell EditorID
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>DNAM - Space Cell>Is Unique,Is Unique,Unknown,False
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data,ENAM - Orbital Data,ENAM,ENAM - Orbital Data
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Major Axis,Major Axis,Unknown,214468.0849
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Minor Axis,Minor Axis,Unknown,214467.6443
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Aphelion,Aphelion,Unknown,214902.8117
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Eccentricity,Eccentricity,Unknown,0.002
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Incline,Incline,Unknown,0.0540406311333179
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Mean Orbit,Mean Orbit,Unknown,214469
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Axial Tilt,Axial Tilt,Unknown,0.157100
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Rotational Velocity,Rotational Velocity,Unknown,0.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Start Angle,Start Angle,Unknown,0.0000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Perihelion Angle,Perihelion Angle,Unknown,0.0000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Apply Orbital Velocity,Apply Orbital Velocity,Unknown,True
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Geostationary Orbit,Geostationary Orbit,Unknown,False
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>ENAM - Orbital Data>Unused,Unused,Unknown,00 00 00 00 00 00
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>FNAM - Orbited Data,FNAM - Orbited Data,FNAM,FNAM - Orbited Data
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>FNAM - Orbited Data>Gravity Well,Gravity Well,Unknown,14494000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>FNAM - Orbited Data>Mass (in Earth Masses),Mass (in Earth Masses),Unknown,0.027
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>FNAM - Orbited Data>Radius in km,Radius in km,Unknown,2387.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>FNAM - Orbited Data>Surface Gravity,Surface Gravity,Unknown,0.190000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>FNAM - Orbited Data>Unknown,Unknown,Unknown,D7 00 00 00
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>GNAM - Galaxy Data,GNAM - Galaxy Data,GNAM,GNAM - Galaxy Data
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>GNAM - Galaxy Data>Star System ID,Star System ID,Unknown,72432 (Cheyenne)
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>GNAM - Galaxy Data>Parent Planet ID,Parent Planet ID,Unknown,6
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>GNAM - Galaxy Data>Planet ID,Planet ID,Unknown,20
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown,HNAM - Unknown,HNAM,HNAM - Unknown
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Unknown,Unknown,Unknown,00 00 00 00
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Spectral Class,Spectral Class,Unknown,G8
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Catalogue ID,Catalogue ID,Unknown,Gl 566A
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Life,Life,Unknown,Life
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Magnetosphere,Magnetosphere,Unknown,Magnetosphere
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Mass in kg,Mass in kg,Unknown,1.63E+23
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Type,Type,Unknown,Ice
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Settled star,Settled star,Unknown,Cheyenne
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Special,Special,Unknown,Special
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Perihelion,Perihelion,Unknown,214035.1883
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Star Dist,Star Dist,Unknown,6.7123
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Density,Density,Unknown,2.860000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Heat,Heat,Unknown,-93.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Hydro,Hydro,Unknown,52.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Inner HZ,Inner HZ,Unknown,0.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Outer HZ,Outer HZ,Unknown,0.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Peri. Angle,Peri. Angle,Unknown,208.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Unknown,Unknown,Unknown,FE FF FF FF
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Start angle in deg,Start angle in deg,Unknown,119.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Year length in days,Year length in days,Unknown,0.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Asteroids,Asteroids,Unknown,0
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Geostationary,Geostationary,Unknown,False
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Random Seed,Random Seed,Unknown,3374305322
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>HNAM - Unknown>Rings,Rings,Unknown,False
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>INAM - Atmosphere Data,INAM - Atmosphere Data,INAM,INAM - Atmosphere Data
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>INAM - Atmosphere Data>Atmosphere,Atmosphere,Unknown,AtmoNoneFrozen [ATMO:0000AC31]
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>INAM - Atmosphere Data>Avg Density Frac.,Avg Density Frac.,Unknown,0.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>INAM - Atmosphere Data>Rayleight Scattering Coefficient,Rayleight Scattering Coefficient,Unknown,0.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>INAM - Atmosphere Data>Mie Scattering Coefficient,Mie Scattering Coefficient,Unknown,0.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>KNAM - Biome Noise,KNAM - Biome Noise,KNAM,KNAM - Biome Noise
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>KNAM - Biome Noise>Noise Filename,Noise Filename,Unknown,Noise Filename
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>KNAM - Biome Noise>Biome Frequency,Biome Frequency,Unknown,1
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>KNAM - Biome Noise>Terrain Height Frequency,Terrain Height Frequency,Unknown,1
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>KNAM - Biome Noise>Noise Type,Noise Type,Unknown,0
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>KNAM - Biome Noise>Terrain Height Seed,Terrain Height Seed,Unknown,0
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>KNAM - Biome Noise>Terrain Max Height (m),Terrain Max Height (m),Unknown,0.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>NNAM - Player Knowlege,NNAM - Player Knowlege,NNAM,0000000000000000000000000000000000000000000000000000000000000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>Body>BDED - Marker,BDED - Marker,BDED,BDED - Marker
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>TEMP - Temperature in C,TEMP - Temperature in C,TEMP,-190.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>DENS - Density,DENS - Density,DENS,2.860000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>PHLA - Perihelion Angle (Deg),PHLA - Perihelion Angle (Deg),PHLA,208.000000
AgamonCPlanetData,AgamonCPlanetData [PNDT:0005E2C7]>RSCS - Resource Creation Seed,RSCS - Resource Creation Seed,RSCS,-1725751001
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header,Record Header,Unknown,Record Header
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header>Signature,Signature,Unknown,PNDT
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header>Data Size,Data Size,Unknown,19296
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header>Record Flags,Record Flags,Unknown,0000000000000000001
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header>Record Flags>Compressed,Compressed,Unknown,1
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header>FormID,FormID,Unknown,AgamonDPlanetData [PNDT:0005E2C6]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header>Version Control Info 1,Version Control Info 1,Unknown,F2 32 20 00
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header>Form Version,Form Version,Unknown,576
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Record Header>Version Control Info 2,Version Control Info 2,Unknown,07 00
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>EDID - Editor ID,EDID - Editor ID,EDID,AgamonDPlanetData
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components,Base Form Components,Unknown,Base Form Components
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0,Component #0,BFCB,Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>BFCB - Component Type,BFCB - Component Type,BFCB,TESPlanetModel_Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model,Component Data - Planet Model,MODL,Component Data - Planet Model
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>MODL - Model,MODL - Model,MODL,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>FLLD - Light Layer,FLLD - Light Layer,FLLD,1
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>FLLD - Light Layer>Default Light Layer,Default Light Layer,Unknown,1
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown,XMPM - Unknown,XMPM,XMPM - Unknown
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown,Unknown,Unknown,Unknown
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown #0,Unknown #0,Unknown,default
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown,Unknown,Unknown,Unknown
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown,Unknown,Unknown,Unknown
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Resource:ID,Resource:ID,Unknown,planet_mesh:0
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>File Hash,File Hash,Unknown,3028567053
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Extension,Extension,Unknown,mat
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Folder Hash,Folder Hash,Unknown,602692120
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #0>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1,Component #1,BFCB,Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>BFCB - Component Type,BFCB - Component Type,BFCB,BGSKeywordForm_Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords,Component Data - Keywords,Unknown,Component Data - Keywords
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords,Keywords,KSIZ,Keywords
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KSIZ - Keyword Count,KSIZ - Keyword Count,KSIZ,11
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords,KWDA - Keywords,KWDA,KWDA - Keywords
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetMagnetosphereType00None "None" [KYWD:00290FD1]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaProbability00None "None" [KYWD:00295E9D]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFloraProbability00None "None" [KYWD:00295EA1]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetAtmosphereType00None "None" [KYWD:00295EAA]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaAbundance00None "None" [KYWD:00295EAF]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFloraAbundance00None "None" [KYWD:00295EB4]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetWaterQuality03Chemical "Chemical" [KYWD:00295EB6]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetGravity00Low "Low" [KYWD:00295EBD]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetTemperature00DeepFreeze "Deep Freeze" [KYWD:00295EC8]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetWaterAbundance03Oceanic "Oceanic" [KYWD:00295EC9]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetType05Ice "Ice" [KYWD:00295ECF]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #1>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #2,Component #2,BFCB,Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #2>BFCB - Component Type,BFCB - Component Type,BFCB,TESFullName_Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #2>Component Data - Fullname,Component Data - Fullname,FULL,Component Data - Fullname
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #2>Component Data - Fullname>FULL - Name,FULL - Name,FULL,Agamon D
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #2>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #3,Component #3,BFCB,Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #3>BFCB - Component Type,BFCB - Component Type,BFCB,TESModel_Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #3>Component Data - Planet Model,Component Data - Planet Model,MODL,Component Data - Planet Model
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #3>Component Data - Planet Model>MODL - Model,MODL - Model,MODL,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #3>Component Data - Planet Model>FLLD - Light Layer,FLLD - Light Layer,FLLD,1
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #3>Component Data - Planet Model>FLLD - Light Layer>Default Light Layer,Default Light Layer,Unknown,1
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #3>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Base Form Components>Component #4,Component #4,BFCB,Component
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>CNAM - Master Worldspaces,CNAM - Master Worldspaces,CNAM,CNAM - Master Worldspaces
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes,Biomes,PPBD,Biomes
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0,PPBD - Biome #0,PPBD,PPBD - Biome
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Biome,Biome,Unknown,FrozenNoLife05 "Frozen Plains" [BIOM:000FC61A]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Chance,Chance,Unknown,100.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Unknown,Unknown,Unknown,70 77 61 67
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Resource Generation,Resource Generation,Unknown,NULL - Null Reference [00000000]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Fauna,Fauna,Unknown,Fauna
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Keywords,Keywords,Unknown,Keywords
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Flora,Flora,Unknown,Flora
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Flora>Count,Count,Unknown,0
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Flora>Entry Size,Entry Size,Unknown,9
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Flora>Entries,Entries,Unknown,Entries
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Biomes>PPBD - Biome #0>Unknown,Unknown,Unknown,Unknown
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>FNAM - Surface Tree,FNAM - Surface Tree,FNAM,AgamonDSurfaceTree [SFTR:000FC9BD]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>GNAM - Scan Worldspace Multiplier,GNAM - Scan Worldspace Multiplier,GNAM,0.430000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body,Body,BDST,Body
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>BDST - Marker,BDST - Marker,BDST,BDST - Marker
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ANAM - Name,ANAM - Name,ANAM,Agamon D
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>CNAM - Body type,CNAM - Body type,CNAM,Moon
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>DNAM - Space Cell,DNAM - Space Cell,DNAM,DNAM - Space Cell
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>DNAM - Space Cell>Cell EditorID,Cell EditorID,Unknown,Cell EditorID
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>DNAM - Space Cell>Is Unique,Is Unique,Unknown,False
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data,ENAM - Orbital Data,ENAM,ENAM - Orbital Data
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Major Axis,Major Axis,Unknown,447323.6808
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Minor Axis,Minor Axis,Unknown,446887.3631
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Aphelion,Aphelion,Unknown,467076.1526
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Eccentricity,Eccentricity,Unknown,0.044157
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Incline,Incline,Unknown,0.0586570271333059
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Mean Orbit,Mean Orbit,Unknown,448125
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Axial Tilt,Axial Tilt,Unknown,0.174533
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Rotational Velocity,Rotational Velocity,Unknown,0.333333
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Start Angle,Start Angle,Unknown,0.0000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Perihelion Angle,Perihelion Angle,Unknown,0.0000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Apply Orbital Velocity,Apply Orbital Velocity,Unknown,True
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Geostationary Orbit,Geostationary Orbit,Unknown,False
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>ENAM - Orbital Data>Unused,Unused,Unknown,00 00 00 00 00 00
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>FNAM - Orbited Data,FNAM - Orbited Data,FNAM,FNAM - Orbited Data
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>FNAM - Orbited Data>Gravity Well,Gravity Well,Unknown,36573000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>FNAM - Orbited Data>Mass (in Earth Masses),Mass (in Earth Masses),Unknown,0.048
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>FNAM - Orbited Data>Radius in km,Radius in km,Unknown,2749.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>FNAM - Orbited Data>Surface Gravity,Surface Gravity,Unknown,0.260000
