EditorID,BaseMesh,PlanetMat_int,AtmoMat_int,AtmoMatOuter_int,FULL_Name,SurfaceTree,ScanMult,ANAM_Name,BodyType,MajorAxis,MinorAxis,Aphelion,Eccentricity,Incline_r,MeanOrbit,AxialTilt_r,RotationalVelocity,StartAngle,ApplyOrbitalVelocity,GeostationaryOrbit,GravityWell,Mass_Earth,Radius_km,SurfaceGravity,SystemID,ParentID,PlanetID,Life,Magnetosphere,PlanetType,Density,SettledStar,Special,HasRings,AtmosphereForm,AtmoFrac,AtmoRay,AtmoMie,BiomeNoiseFile,BNoiseType,THeightSeed,TMaxHeight_m,TemperatureC,PlanetaryRingType_kw,PlanetNotLandable_kw,DisableWaterOnPlanet_kw,LocTypeNoHumanPresence_kw,LocTypeNoPCMScanTreeContent_kw,FaunaExists_kw,Magnetosphere_kw,FaunaProbability_kw,FloraProbability_kw,Atmosphere_kw,FaunaAbundance_kw,FloraAbundance_kw,WaterQuality_kw,Gravity_kw,Pressure_kw,Temperature_kw,WaterAbundance_kw,PlanetType_kw,PlanetTrait01_kw,PlanetTrait02_kw,PlanetTrait03_kw,PlanetTrait04_kw,PlanetTrait05_kw,PlanetTrait06_kw,PlanetTrait07_kw,PlanetTrait08_kw,PlanetTrait09_kw,PlanetTrait10_kw,PlanetTrait11_kw,PlanetTrait12_kw,PlanetTrait13_kw,PlanetTrait14_kw,PlanetTrait15_kw,PlanetTrait16_kw,PlanetTrait17_kw,PlanetTrait18_kw,PlanetTrait19_kw,PlanetTrait20_kw,PlanetTrait21_kw,PlanetTrait22_kw,PlanetTrait23_kw,PlanetTrait24_kw,PlanetTrait25_kw,Biome0_Name,Biome0_Chance,Biome0_Fauna0,Biome0_Fauna1,Biome0_Fauna2,Biome0_Fauna3,Biome0_Fauna4,Biome0_Fauna5,Biome0_Fauna6,Biome0_Fauna7,Biome0_FloraCount,Biome0_Flora0_Frequency,Biome0_Flora0_Name,Biome0_Flora0_Resource,Biome0_Flora1_Frequency,Biome0_Flora1_Name,Biome0_Flora1_Resource,Biome0_Flora2_Frequency,Biome0_Flora2_Name,Biome0_Flora2_Resource,Biome0_Flora3_Frequency,Biome0_Flora3_Name,Biome0_Flora3_Resource,Biome0_Flora4_Frequency,Biome0_Flora4_Name,Biome0_Flora4_Resource,Biome1_Name,Biome1_Chance,Biome1_Fauna0,Biome1_Fauna1,Biome1_Fauna2,Biome1_Fauna3,Biome1_Fauna4,Biome1_Fauna5,Biome1_Fauna6,Biome1_Fauna7,Biome1_FloraCount,Biome1_Flora0_Frequency,Biome1_Flora0_Name,Biome1_Flora0_Resource,Biome1_Flora1_Frequency,Biome1_Flora1_Name,Biome1_Flora1_Resource,Biome1_Flora2_Frequency,Biome1_Flora2_Name,Biome1_Flora2_Resource,Biome1_Flora3_Frequency,Biome1_Flora3_Name,Biome1_Flora3_Resource,Biome1_Flora4_Frequency,Biome1_Flora4_Name,Biome1_Flora4_Resource,Biome2_Name,Biome2_Chance,Biome2_Fauna0,Biome2_Fauna1,Biome2_Fauna2,Biome2_Fauna3,Biome2_Fauna4,Biome2_Fauna5,Biome2_Fauna6,Biome2_Fauna7,Biome2_Fauna8,Biome2_FloraCount,Biome2_Flora0_Frequency,Biome2_Flora0_Name,Biome2_Flora0_Resource,Biome2_Flora1_Frequency,Biome2_Flora1_Name,Biome2_Flora1_Resource,Biome2_Flora2_Frequency,Biome2_Flora2_Name,Biome2_Flora2_Resource,Biome2_Flora3_Frequency,Biome2_Flora3_Name,Biome2_Flora3_Resource,Biome2_Flora4_Frequency,Biome2_Flora4_Name,Biome2_Flora4_Resource,Biome2_Flora5_Frequency,Biome2_Flora5_Name,Biome2_Flora5_Resource,Biome2_Flora6_Frequency,Biome2_Flora6_Name,Biome2_Flora6_Resource,Biome3_Name,Biome3_Chance,Biome3_Fauna0,Biome3_Fauna1,Biome3_Fauna2,Biome3_Fauna3,Biome3_Fauna4,Biome3_Fauna5,Biome3_Fauna6,Biome3_Fauna7,Biome3_Fauna8,Biome3_FloraCount,Biome3_Flora0_Frequency,Biome3_Flora0_Name,Biome3_Flora0_Resource,Biome3_Flora1_Frequency,Biome3_Flora1_Name,Biome3_Flora1_Resource,Biome3_Flora2_Frequency,Biome3_Flora2_Name,Biome3_Flora2_Resource,Biome3_Flora3_Frequency,Biome3_Flora3_Name,Biome3_Flora3_Resource,Biome3_Flora4_Frequency,Biome3_Flora4_Name,Biome3_Flora4_Resource,Biome3_Flora5_Frequency,Biome3_Flora5_Name,Biome3_Flora5_Resource,Biome3_Flora6_Frequency,Biome3_Flora6_Name,Biome3_Flora6_Resource,Biome4_Name,Biome4_Chance,Biome4_Fauna0,Biome4_Fauna1,Biome4_Fauna2,Biome4_Fauna3,Biome4_Fauna4,Biome4_Fauna5,Biome4_Fauna6,Biome4_FloraCount,Biome4_Flora0_Frequency,Biome4_Flora0_Name,Biome4_Flora0_Resource,Biome4_Flora1_Frequency,Biome4_Flora1_Name,Biome4_Flora1_Resource,Biome4_Flora2_Frequency,Biome4_Flora2_Name,Biome4_Flora2_Resource,Biome4_Flora3_Frequency,Biome4_Flora3_Name,Biome4_Flora3_Resource,Biome4_Flora4_Frequency,Biome4_Flora4_Name,Biome4_Flora4_Resource,Biome4_Flora5_Frequency,Biome4_Flora5_Name,Biome4_Flora5_Resource,Biome5_Name,Biome5_Chance,Biome5_Fauna0,Biome5_Fauna1,Biome5_Fauna2,Biome5_Fauna3,Biome5_Fauna4,Biome5_Fauna5,Biome5_Fauna6,Biome5_FloraCount,Biome5_Flora0_Frequency,Biome5_Flora0_Name,Biome5_Flora0_Resource,Biome5_Flora1_Frequency,Biome5_Flora1_Name,Biome5_Flora1_Resource,Biome5_Flora2_Frequency,Biome5_Flora2_Name,Biome5_Flora2_Resource,Biome5_Flora3_Frequency,Biome5_Flora3_Name,Biome5_Flora3_Resource,Biome5_Flora4_Frequency,Biome5_Flora4_Name,Biome5_Flora4_Resource,Biome5_Flora5_Frequency,Biome5_Flora5_Name,Biome5_Flora5_Resource,Biome6_Name,Biome6_Chance,Biome6_Fauna0,Biome6_Fauna1,Biome6_Fauna2,Biome6_Fauna3,Biome6_Fauna4,Biome6_Fauna5,Biome6_FloraCount,Biome6_Flora0_Frequency,Biome6_Flora0_Name,Biome6_Flora0_Resource,Biome6_Flora1_Frequency,Biome6_Flora1_Name,Biome6_Flora1_Resource,Biome6_Flora2_Frequency,Biome6_Flora2_Name,Biome6_Flora2_Resource,Biome6_Flora3_Frequency,Biome6_Flora3_Name,Biome6_Flora3_Resource,Biome6_Flora4_Frequency,Biome6_Flora4_Name,Biome6_Flora4_Resource,Biome7_Name,Biome7_Chance,Biome7_Fauna0,Biome7_Fauna1,Biome7_Fauna2,Biome7_Fauna3,Biome7_Fauna4,Biome7_Fauna5,Biome7_Fauna6,Biome7_FloraCount,Biome7_Flora0_Frequency,Biome7_Flora0_Name,Biome7_Flora0_Resource,Biome7_Flora1_Frequency,Biome7_Flora1_Name,Biome7_Flora1_Resource,Biome7_Flora2_Frequency,Biome7_Flora2_Name,Biome7_Flora2_Resource,Biome7_Flora3_Frequency,Biome7_Flora3_Name,Biome7_Flora3_Resource,Worldspace0_Name,Worldspace0_Lat,Worldspace0_Lon,Worldspace1_Name,Worldspace1_Lat,Worldspace1_Lon,Worldspace2_Name,Worldspace2_Lat,Worldspace2_Lon,Worldspace3_Name,Worldspace3_Lat,Worldspace3_Lon,Worldspace4_Name,Worldspace4_Lat,Worldspace4_Lon,Worldspace5_Name,Worldspace5_Lat,Worldspace5_Lon,Worldspace6_Name,Worldspace6_Lat,Worldspace6_Lon,Worldspace7_Name,Worldspace7_Lat,Worldspace7_Lon,Worldspace8_Name,Worldspace8_Lat,Worldspace8_Lon,Worldspace9_Name,Worldspace9_Lat,Worldspace9_Lon,Worldspace10_Name,Worldspace10_Lat,Worldspace10_Lon
Al-BattaniI-cPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,3788722094,,,Al-Battani I-c,Al-BattaniI-cSurfaceTree [SFTR:00169A3C],0.38,Al-Battani I-c,Moon,299064.0142,298086.1992,323228.0875,0.0808,0.0726859840512276,476941.0,0.0524,0.0,0.0,True,False,40372000.0,0.011,1665.0,0.16,65147 (Al-Battani),1,12,,,Barren,,,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,414.0,,,True,,,,True,True,True,True,True,True,True,Low,,Inferno,True,Barren,,Boiled Seas,,,,,,,,,,,,,,,,,,,,,,,,"CrateredNoLife03 ""Craters"" [BIOM:000A86DC]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniIII-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,3583601960,,,Al-Battani III-a,Al-BattaniIII-aSurfaceTree [SFTR:00169A39],0.42,Al-Battani III-a,Moon,91512.7648,91230.7126,98692.1243,0.0785,0.0244276288906733,92022.0,0.0873,0.0,0.0,True,False,11506000.0,0.022,2464.0,0.15,65147 (Al-Battani),3,13,,,Barren,,,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,-40.0,,,True,,,,True,True,True,True,True,True,True,Low,,Cold,True,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,"CrateredNoLife04 ""Craters"" [BIOM:00215CC2]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniIII-bPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,1284521106,,,Al-Battani III-b,Al-BattaniIII-bSurfaceTree [SFTR:00169A38],0.36,Al-Battani III-b,Moon,182444.4963,182408.2478,186081.1624,0.0199,0.0579885660111904,182468.0,0.4538,0.0,0.0,True,False,14705000.0,0.006,1343.0,0.13,65147 (Al-Battani),3,14,,,Barren,,,Retrograde orbit,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,-44.0,,,True,,,,True,True,True,True,True,True,True,Low,,Cold,True,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,"CrateredNoLife05 ""Craters"" [BIOM:001862C0]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniIIIPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif,2501061809,,2471369739,Al-Battani III,Al-BattaniIIISurfaceTree [SFTR:00169A3A],0.64,Al-Battani III,Planet,184656130.134937,184209159.410248,197496378.8,0.069536,0.0940732285380364,185440000.0,0.017453,1.142857,0.0,True,False,2905167000.0,3.634,9880.0,1.51,65147 (Al-Battani),0,3,,Strong,Rock,,,,False,ATMO_Al-BattaniIII [ATMO:0000C35B],0.25,0.0025,0.001,,0.0,0.0,0.0,-42.0,,,True,,,,Very Strong,Unlikely,Unlikely,M,True,True,True,High,Extr,Cold,True,Rock,,,,,,,,,,,,,,,,,,Prismatic Plumes,,,,,,,Extinction Event,"DesertRockyNoLife01 ""Rocky Desert"" [BIOM:000A86DD]",50.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"CanyonsNoLife08 ""Plateau"" [BIOM:00110D5C]",35.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"HillsNoLife01 ""Hills"" [BIOM:0025F48B]",15.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniIIPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif,2892379041,,3417033833,Al-Battani II,Al-BattaniIISurfaceTree [SFTR:00169A3B],0.63,Al-Battani II,Planet,109070990.90749,108863566.4563,115794454.0,0.061643,0.0733038261532783,109440000.0,0.453786,0.96,0.0,True,False,1360247000.0,1.808,9312.0,0.84,65147 (Al-Battani),0,2,Yes,Weak,Rock,,,,False,ATMO_Al-BattaniII [ATMO:0000D4D7],0.25,0.0025,0.001,,0.0,0.0,0.0,15.0,,,,,,True,Weak,Possible,Possible,O2,Moderate,Marginal,Safe,Terrestrial,Std,Temperate,Oceanic,Rock,,,,,,,,,,,,,,Global Glacial Recession,,,,,,,,,,,,"OceanLife02 ""Ocean"" [BIOM:0007F887]",64.0,PCM_Al-Battani_Al-Battani-II_Prey03_Swimmer [NPC_:001ED149],,,,,,,,0.0,,,,,,,,,,,,,,,,"FrozenLife02 ""Frozen Plains"" [BIOM:00124044]",21.0,PCM_Al-Battani_Al-Battani-II_Critter02 [NPC_:001ED14E],PCM_Al-Battani_Al-Battani-II_Predator02 [NPC_:001ED14C],PCM_Al-Battani_Al-Battani-II_Prey03_Swimmer [NPC_:001ED149],,,,,,0.0,,,,,,,,,,,,,,,,"HillsLife01 ""Hills"" [BIOM:0025F48C]",10.0,PCM_Al-Battani_Al-Battani-II_Critter01 [NPC_:001ED14F],PCM_Al-Battani_Al-Battani-II_Predator01 [NPC_:001ED14D],PCM_Al-Battani_Al-Battani-II_Prey01 [NPC_:001ED14B],PCM_Al-Battani_Al-Battani-II_Prey02 [NPC_:001ED14A],,,,,,2.0,100,"FloraBiomeHills01 ""Bleeding Heart Vine"" [FLOR:001854CF]","OrgCommonFiber_Root ""Fiber (Root)"" [MISC:00260DF0]",25,"FloraBiomeMountains05 ""Star Bloom Root"" [FLOR:001854D5]","OrgRareAdhesive_Leaf ""Adhesive (Leaf)"" [MISC:00260DBA]",,,,,,,,,,,,,,,,"MountainsLife01 ""Mountains"" [BIOM:0026BB6A]",5.0,PCM_Al-Battani_Al-Battani-II_Critter01 [NPC_:001ED14F],PCM_Al-Battani_Al-Battani-II_Predator01 [NPC_:001ED14D],PCM_Al-Battani_Al-Battani-II_Prey01 [NPC_:001ED14B],PCM_Al-Battani_Al-Battani-II_Prey02 [NPC_:001ED14A],,,,,,2.0,25,"FloraBiomeMountains05 ""Star Bloom Root"" [FLOR:001854D5]","OrgRareAdhesive_Leaf ""Adhesive (Leaf)"" [MISC:00260DBA]",100,"FloraBiomeMountains06 ""Mountain Silkweed"" [FLOR:002F80B5]","OrgCommonMetabolicAgent_Root ""Metabolic Agent (Root)"" [MISC:00260DEA]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniIPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif,3670729026,,1178058580,Al-Battani I,Al-BattaniISurfaceTree [SFTR:00169A3F],0.59,Al-Battani I,Planet,25760478.751,25716007.6254,27273494.71,0.0587,0.021293017466863,25840000.0,0.3142,0.0,0.0,True,False,299064000.0,1.458,7713.0,1.0,65147 (Al-Battani),0,1,,nan,Barren,,,,False,ATMO_Al-BattaniI [ATMO:0000C35A],0.25,0.0025,0.001,,0.0,0.0,0.0,397.0,,,True,,,,True,Unlikely,Unlikely,CO2,True,True,True,Terrestrial,High,Inferno,True,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,"CrateredNoLife06 ""Craters"" [BIOM:001862BF]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniIV-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,86618036,,,Al-Battani IV-a,Al-BattaniIV-aSurfaceTree [SFTR:00169A36],0.33,Al-Battani IV-a,Moon,188658.7533,188100.6809,203159.0651,0.0769,0.0146118969043096,189625.0,0.1222,0.0,0.0,True,False,20283000.0,0.001,854.0,0.07,65147 (Al-Battani),4,16,,,Barren,,,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,-129.0,,,True,,,,True,True,True,True,True,True,True,Low,,Frozen,True,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,"CrateredNoLife07 ""Craters"" [BIOM:000C571B]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniIV-bPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_Planetoid_03.nif,,,,Al-Battani IV-b,NULL - Null Reference [00000000],0.33,Al-Battani IV-b,Moon,313068.3957,312559.9562,330903.5891,0.057,0.0601039051234722,314053.0,0.1047,0.0,0.0,True,False,33440000.0,0.001,816.0,0.07,65147 (Al-Battani),4,15,,,Barren,,,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,-130.0,,True,True,,,,True,True,True,True,True,True,True,Low,,Frozen,True,Asteroid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniIVPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif,560873044,,3039280868,Al-Battani IV,Al-BattaniIVSurfaceTree [SFTR:00169A37],0.49,Al-Battani IV,Planet,411119994.02393,409769830.356241,444411668.9,0.080978,0.0511381477117538,413440000.0,0.383972,0.75,0.0,True,False,2920414000.0,0.335,4158.0,0.79,65147 (Al-Battani),0,4,,Strong,Rock,,,,False,ATMO_Al-BattaniIV [ATMO:0000C35D],0.25,0.0025,0.001,,0.0,0.0,0.0,-132.0,,,,,,,Very Strong,Unlikely,Unlikely,N2,True,True,Chemical,Terrestrial,Std,Frozen,Scarce,Rock,,,,,,,,,,,Energetic Rifting,Frozen Ecosystem,,,,,,,,,,,,,,"FrozenNoLife06 ""Frozen Volcanic"" [BIOM:000FC619]",15.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"DesertRockyNoLife02 ""Rocky Desert"" [BIOM:001D1D92]",20.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"HillsNoLife02 ""Hills"" [BIOM:00212941]",40.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,"MountainsNoLife01 ""Mountains"" [BIOM:0026893D]",25.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniV-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,413649615,,,Al-Battani V-a,Al-BattaniV-aSurfaceTree [SFTR:00169A33],0.4,Al-Battani V-a,Moon,219109.7219,219100.7747,221089.8165,0.009,0.265459350627661,218948.0,0.2618,0.0,0.0,True,False,36650000.0,0.016,2073.0,0.15,65147 (Al-Battani),5,17,,,Barren,,,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,-178.0,,,True,,,,True,True,True,True,True,True,True,Low,,Deep Freeze,True,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,"CrateredNoLife09 ""Craters"" [BIOM:000C5719]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniVI-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,438897712,,,Al-Battani VI-a,Al-BattaniVI-aSurfaceTree [SFTR:00169A32],0.45,Al-Battani VI-a,Moon,298382.7021,298375.7302,300422.4463,0.0068,0.13002877822121,298579.0,0.0873,0.0,0.0,True,False,15264000.0,0.066,3108.0,0.28,65147 (Al-Battani),6,20,,,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-223.0,,,,,,,True,True,True,True,True,True,Heavy Metal,Low,,Deep Freeze,Oceanic,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,"FrozenNoLife07 ""Frozen Plains"" [BIOM:000FC618]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniVI-bPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,2199936394,,,Al-Battani VI-b,Al-BattaniVI-bSurfaceTree [SFTR:00169A31],0.34,Al-Battani VI-b,Moon,800921.99,800485.1872,827370.036,0.033,0.159947213091453,799491.0,0.3142,0.0,0.0,True,False,9696000.0,0.001,1051.0,0.03,65147 (Al-Battani),6,19,,,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-223.0,,,,,,,True,True,True,True,True,True,Safe,Low,,Deep Freeze,Oceanic,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,"FrozenNoLife08 ""Frozen Hills"" [BIOM:000FC617]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniVII-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,925461883,,,Al-Battani VII-a,Al-BattaniVII-aSurfaceTree [SFTR:00169A30],0.49,Al-Battani VII-a,Moon,122884.0811,122883.4687,123272.0261,0.0032,0.0275639856437842,118554.0,0.3491,0.0,0.0,True,False,21670000.0,0.193,4307.0,0.42,65147 (Al-Battani),7,21,,,Barren,,,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,-229.0,,,True,,,,True,True,True,True,True,True,True,Low,,Deep Freeze,True,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,"CrateredNoLife10 ""Craters"" [BIOM:000C5718]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-BattaniVIII-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,3591042306,,,Al-Battani VIII-a,Al-BattaniVIII-aSurfaceTree [SFTR:00169A2F],0.32,Al-Battani VIII-a,Moon,263777.8085,263015.5984,283815.9535,0.076,0.150510217563311,265844.0,0.3316,0.0,0.0,True,False,25054000.0,0.0,733.0,0.03,65147 (Al-Battani),8,18,,,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-232.0,,,,,,,True,True,True,True,True,True,Chemical,Low,,Deep Freeze,Oceanic,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,"FrozenNoLife09 ""Frozen Plains"" [BIOM:000FC61C]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
